Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006518~peptide metabolic process	61	9.31297709923664	8.372175624159684E-8	76808, 107045, 20103, 20104, 192119, 19933, 98221, 55949, 107508, 70354, 319195, 20005, 16341, 232164, 66475, 269261, 65019, 67025, 20042, 66480, 14109, 64930, 27176, 70223, 66481, 20918, 66489, 74326, 108954, 26451, 26987, 22121, 67671, 68052, 67186, 100503670, 328572, 237553, 67281, 20068, 78294, 14265, 19946, 233833, 80913, 381305, 20088, 27050, 56422, 67945, 19981, 110954, 20085, 20115, 27207, 19899, 114641, 76846, 16785, 67427, 19941	599	882	18128	2.093072732710224	4.3835475001408053E-4	6.35434003637414E-6	1.6010397844157254E-4
GOTERM_BP_ALL	GO:0034723~DNA replication-dependent nucleosome organization	11	1.6793893129770994	9.079390347333593E-8	319159, 319157, 69386, 319158, 326620, 319160, 319161, 100041230, 319155, 326619, 319156	599	34	18128	9.79122066188746	4.753746678911597E-4	6.792658276189023E-6	1.7362827655631463E-4
GOTERM_BP_ALL	GO:0006335~DNA replication-dependent nucleosome assembly	11	1.6793893129770994	9.079390347333593E-8	319159, 319157, 69386, 319158, 326620, 319160, 319161, 100041230, 319155, 326619, 319156	599	34	18128	9.79122066188746	4.753746678911597E-4	6.792658276189023E-6	1.7362827655631463E-4
GOTERM_BP_ALL	GO:0035305~negative regulation of dephosphorylation	16	2.4427480916030535	1.064053752897106E-7	241289, 114715, 56205, 215821, 74521, 232341, 77771, 170644, 23859, 26936, 228852, 243274, 223989, 19777, 207785, 83671	599	85	18128	5.696710203279977	5.570897478849313E-4	7.84849004598076E-6	2.0348259740510244E-4
GOTERM_BP_ALL	GO:0031344~regulation of cell projection organization	50	7.633587786259542	1.1292382686339249E-7	237860, 232906, 50791, 75788, 14815, 16975, 20620, 18845, 17136, 20361, 24136, 26921, 328572, 12704, 140810, 241568, 11426, 69737, 21960, 11512, 17909, 17196, 18102, 74117, 14265, 210108, 382253, 270120, 14083, 14828, 70369, 66725, 20356, 29869, 16412, 12633, 17751, 15194, 228852, 74256, 242274, 101314, 68732, 18213, 11881, 269254, 107746, 11789, 19211, 11352	599	662	18128	2.285783455810036	5.912072826405046E-4	8.21360674840843E-6	2.1594803999436252E-4
GOTERM_BP_ALL	GO:0045815~positive regulation of gene expression, epigenetic	13	1.984732824427481	1.1521318383941079E-7	319159, 69386, 319157, 319158, 326620, 14815, 319160, 319161, 100041230, 326619, 319155, 319156, 22385	599	53	18128	7.4231895927174225	6.031894867832843E-4	8.265328564571739E-6	2.2032605003774464E-4
GOTERM_BP_ALL	GO:0009890~negative regulation of biosynthetic process	93	14.198473282442748	1.2911752239204024E-7	665433, 22770, 67661, 69257, 192119, 11835, 100041230, 14272, 319191, 319192, 24136, 107508, 26554, 12914, 321006, 15258, 22083, 319159, 15257, 319157, 15259, 319158, 232164, 50755, 21834, 319155, 319156, 211652, 19184, 16969, 320799, 12753, 71175, 110521, 107515, 64930, 17751, 13383, 20238, 319168, 69386, 74326, 56490, 20687, 319160, 319161, 26987, 319164, 22121, 319165, 236732, 319166, 107568, 319167, 71779, 18993, 232906, 21417, 16975, 21848, 326619, 15161, 66354, 328572, 326620, 19726, 19777, 319171, 319172, 68036, 14265, 83925, 74996, 233833, 381022, 80913, 381305, 22661, 12633, 12848, 27050, 51788, 231866, 58521, 24061, 71521, 20843, 17938, 20018, 17978, 244349, 18616, 245007	599	1614	18128	1.7438233487038497	6.759599442225372E-4	9.137640794132373E-6	2.4691575343238625E-4
GOTERM_BP_ALL	GO:0023051~regulation of signaling	145	22.137404580152673	1.4710392870636285E-7	72754, 14811, 50791, 75788, 14815, 12211, 20191, 14586, 18015, 12914, 26554, 140810, 241568, 11941, 21960, 109241, 396184, 22782, 114715, 14828, 211383, 70369, 14827, 237422, 64930, 207592, 20238, 74256, 22070, 19017, 18213, 107746, 19211, 226525, 232906, 23984, 11553, 21417, 17153, 109294, 20361, 26921, 328572, 211673, 17920, 244668, 66313, 16367, 26408, 17925, 19726, 66663, 320129, 234094, 83925, 74996, 215821, 14083, 381022, 80913, 18477, 66725, 20356, 219181, 272381, 226407, 102141, 16450, 224129, 11352, 67661, 11838, 19246, 56205, 231876, 16798, 213452, 192119, 11835, 219228, 16500, 24136, 15258, 18570, 18708, 15257, 12421, 218397, 16443, 15259, 11426, 50755, 17847, 192195, 230085, 20203, 226751, 109676, 217463, 192198, 211652, 23805, 12753, 16573, 107515, 16438, 17751, 15194, 13383, 228852, 22385, 170711, 19053, 327987, 50768, 72399, 208449, 109910, 16975, 81702, 21848, 20620, 108069, 66354, 15505, 11797, 208898, 224860, 19777, 99167, 319817, 14265, 67397, 381305, 16412, 12633, 19271, 54446, 27050, 74002, 17978, 11789, 17979, 59079, 20316	599	2905	18128	1.5105841922423775	7.700866622398772E-4	1.0271724996013809E-5	2.813117136346577E-4
GOTERM_BP_ALL	GO:0040029~regulation of gene expression, epigenetic	31	4.732824427480916	1.4710912291375468E-7	665433, 192119, 14815, 100041230, 326619, 319191, 319192, 319159, 319157, 319158, 326620, 319155, 319156, 319171, 319172, 14265, 381022, 233833, 80913, 20918, 22385, 319168, 51788, 69386, 319160, 319161, 20018, 319164, 319165, 319166, 319167	599	310	18128	3.0263772954924875	7.701138432081311E-4	1.0136929321058474E-5	2.813216466224233E-4
GOTERM_BP_ALL	GO:0010975~regulation of neuron projection development	42	6.412213740458015	1.623674843811342E-7	237860, 232906, 50791, 75788, 14815, 16975, 20620, 18845, 17136, 20361, 24136, 26921, 328572, 12704, 241568, 11426, 69737, 21960, 11512, 17196, 18102, 74117, 14265, 210108, 382253, 270120, 14083, 14828, 70369, 66725, 20356, 29869, 16412, 12633, 17751, 242274, 18213, 11881, 269254, 107746, 19211, 11352	599	512	18128	2.482575125208681	8.499571661545469E-4	1.104303752597069E-5	3.105006735282245E-4
GOTERM_BP_ALL	GO:0032776~DNA methylation on cytosine	11	1.6793893129770994	1.6582192711299379E-7	319159, 319157, 69386, 319158, 326620, 319160, 319161, 100041230, 319155, 326619, 319156	599	36	18128	9.247263958449269	8.680325457026683E-4	1.1133393204243447E-5	3.171067079144052E-4
GOTERM_BP_ALL	GO:0051276~chromosome organization	69	10.534351145038167	1.6847818527416314E-7	665433, 16798, 192119, 14815, 246198, 100041230, 319191, 319192, 68024, 26554, 12914, 321006, 319159, 22083, 319157, 319158, 227867, 17847, 192195, 242466, 319155, 319156, 71175, 100683, 17751, 22385, 319168, 69386, 319974, 231051, 239985, 319160, 319161, 235626, 319164, 319165, 319166, 319167, 59026, 326619, 15161, 66354, 328572, 12704, 21454, 71389, 326620, 77044, 319171, 20592, 319172, 14265, 109263, 381022, 170644, 21402, 66923, 51788, 58521, 24061, 71521, 216848, 20843, 20018, 14897, 244349, 11789, 100710, 19090	599	1074	18128	1.9443206088359557	8.819312005700075E-4	1.1168549412299278E-5	3.221863498215072E-4
GOTERM_BP_ALL	GO:0030030~cell projection organization	83	12.67175572519084	1.6906074493679507E-7	67661, 56471, 231876, 237860, 50791, 192119, 75788, 14815, 17136, 18845, 24136, 26554, 140810, 11941, 241568, 69737, 11426, 67263, 21960, 17909, 74117, 396184, 16572, 210108, 16573, 14828, 72313, 70369, 64930, 15194, 17751, 228852, 22284, 75409, 74256, 242274, 101314, 239985, 68732, 18213, 107746, 235439, 192786, 19211, 432530, 245446, 52028, 232906, 16975, 109294, 18209, 20620, 20361, 26921, 328572, 12321, 12704, 211673, 17920, 22253, 17925, 99167, 19726, 11512, 17196, 18102, 14265, 382253, 270120, 14083, 66725, 20356, 29869, 52392, 16412, 12633, 13518, 16880, 22239, 11881, 269254, 11789, 11352	599	1390	18128	1.8071173778840033	8.849793707585984E-4	1.1067078711790579E-5	3.233003960434466E-4
GOTERM_BP_ALL	GO:0051172~negative regulation of nitrogen compound metabolic process	93	14.198473282442748	1.7561566608654303E-7	665433, 22770, 67661, 69257, 192119, 11835, 100041230, 319191, 319192, 24136, 107508, 26554, 12914, 321006, 15258, 22083, 319159, 15257, 319157, 15259, 319158, 232164, 50755, 21834, 319155, 319156, 211652, 19184, 16969, 320799, 12753, 71175, 110521, 107515, 64930, 17751, 13383, 20238, 319168, 19017, 69386, 74326, 56490, 20687, 319160, 319161, 26987, 319164, 22121, 319165, 236732, 319166, 107568, 68052, 319167, 18993, 232906, 21417, 16975, 21848, 326619, 15161, 66354, 328572, 326620, 19726, 19777, 319171, 319172, 68036, 14265, 83925, 74996, 233833, 381022, 80913, 381305, 22661, 12848, 27050, 51788, 231866, 58521, 24061, 71521, 20843, 17938, 20018, 14897, 17978, 244349, 18616, 245007	599	1625	18128	1.7320190060357006	9.192765304298911E-4	1.1354248184880511E-5	3.358355663785062E-4
GOTERM_BP_ALL	GO:0010556~regulation of macromolecule biosynthetic process	185	28.24427480916031	2.3836631675530475E-7	72754, 22770, 76007, 20103, 75788, 77781, 14815, 14272, 100041230, 328329, 20191, 98221, 12914, 26554, 23857, 70354, 321006, 319159, 22083, 319157, 319158, 16341, 12017, 232164, 227867, 71592, 21834, 68744, 207785, 67025, 319155, 319156, 110651, 16969, 320799, 71175, 100683, 64930, 20918, 22284, 20238, 74256, 108946, 319168, 19017, 108954, 319974, 231051, 18213, 56490, 319160, 319161, 26987, 16764, 22121, 319164, 109333, 319165, 19211, 319166, 107568, 319167, 71779, 18993, 68837, 109095, 232906, 21417, 12785, 18209, 320878, 21411, 326619, 328572, 211673, 17920, 16367, 71389, 326620, 19726, 12607, 20658, 77044, 319171, 319172, 83925, 74996, 381022, 233833, 80913, 22661, 66923, 76199, 226407, 231866, 51788, 58521, 110593, 17938, 269254, 244349, 19090, 245007, 54201, 665433, 67661, 69257, 68991, 192119, 11835, 246198, 19241, 73274, 319191, 319192, 433938, 24136, 107508, 15258, 18708, 15257, 12421, 15259, 50755, 17847, 192195, 19181, 20203, 242466, 211652, 19184, 12753, 110521, 13209, 107515, 17751, 13383, 22385, 72465, 69386, 22381, 74326, 327987, 18685, 69587, 20687, 235626, 67671, 236732, 16975, 81702, 21848, 15161, 232286, 15273, 66354, 226470, 15505, 21454, 11797, 19777, 93736, 68036, 14265, 12289, 77771, 381305, 98999, 12633, 54446, 12848, 27050, 69562, 226641, 19179, 24061, 216848, 71521, 20843, 20018, 17978, 76846, 18616, 17979, 59079	599	3984	18128	1.4053207822944531	0.0012475457168613646	1.522335424353205E-5	4.558354232075956E-4
GOTERM_BP_ALL	GO:0006807~nitrogen compound metabolic process	277	42.29007633587786	2.5831698551879214E-7	72754, 22770, 76007, 319901, 100041230, 55949, 232164, 12017, 21834, 71592, 269261, 67025, 20042, 110651, 20815, 320799, 71175, 15531, 20918, 22284, 20238, 18213, 56490, 15204, 22121, 109333, 19211, 12457, 68837, 109095, 21417, 72931, 18209, 21411, 328572, 71389, 19726, 12607, 20658, 20068, 18102, 83925, 74996, 233833, 66725, 22661, 213109, 66923, 51788, 231866, 110593, 110954, 269254, 14897, 269252, 100710, 245007, 19090, 665433, 67661, 192119, 11835, 246198, 18789, 73274, 15258, 15257, 100019, 20005, 15259, 50755, 65019, 211652, 110521, 214627, 66549, 27176, 17751, 13383, 22385, 223989, 74326, 22381, 20687, 235626, 67671, 236732, 68052, 432530, 208449, 107686, 67186, 81702, 232286, 15273, 20021, 15505, 67281, 93736, 18245, 11512, 99375, 68036, 14265, 12289, 77771, 98999, 26430, 27050, 67945, 24061, 71521, 20843, 20115, 19899, 20018, 74205, 18616, 16785, 107045, 14811, 20103, 20104, 228608, 75788, 14815, 20191, 98221, 18015, 23857, 26554, 12914, 70354, 23856, 321006, 22083, 319159, 319157, 319158, 11941, 16341, 227867, 66475, 68744, 207785, 319155, 319156, 16969, 100683, 14828, 66480, 64930, 14109, 66481, 74256, 108946, 319168, 66489, 19017, 319974, 108954, 231051, 26451, 93683, 319160, 319161, 26987, 387314, 16764, 319164, 319165, 319166, 107568, 319167, 18993, 232906, 23984, 59026, 12785, 59029, 320878, 326619, 17920, 326622, 326620, 66395, 66663, 77044, 193116, 319171, 319172, 381022, 80913, 12183, 76199, 56422, 29863, 58521, 19981, 27207, 17938, 106583, 224129, 244349, 64340, 54201, 12764, 76808, 69257, 68991, 19933, 266690, 19241, 319191, 433938, 319192, 24136, 107508, 319195, 18708, 12421, 60532, 17847, 192195, 19181, 242466, 18573, 19184, 18706, 12753, 13209, 107515, 99712, 70223, 15194, 170439, 72465, 69386, 327987, 18685, 69587, 101471, 16975, 21848, 67236, 100503670, 15161, 66354, 237553, 21454, 226470, 20227, 11797, 19777, 78294, 19946, 109263, 16592, 381305, 20088, 12633, 12848, 54446, 69562, 22239, 226641, 20085, 19179, 216848, 114641, 76846, 11789, 17978, 59079, 17979, 19941, 67427	599	6567	18128	1.2765441005808118	0.001351891597766386	1.6298737386510886E-5	4.939876266374377E-4
GOTERM_BP_ALL	GO:0045892~negative regulation of transcription, DNA-templated	75	11.450381679389313	2.648909693665868E-7	67661, 22770, 665433, 69257, 192119, 11835, 100041230, 319191, 24136, 319192, 26554, 12914, 321006, 15258, 22083, 319159, 15257, 319157, 15259, 319158, 21834, 319155, 319156, 211652, 19184, 16969, 12753, 320799, 71175, 110521, 107515, 17751, 13383, 20238, 319168, 69386, 56490, 20687, 319160, 319161, 319164, 319165, 236732, 319166, 107568, 319167, 18993, 232906, 21417, 16975, 21848, 326619, 15161, 66354, 328572, 326620, 19777, 19726, 319171, 319172, 68036, 83925, 74996, 381022, 22661, 12848, 51788, 231866, 58521, 17938, 20018, 17978, 18616, 244349, 245007	599	1222	18128	1.8574328736656018	0.0013862724258162373	1.6514556375857303E-5	5.065592308950428E-4
GOTERM_BP_ALL	GO:0010646~regulation of cell communication	143	21.83206106870229	2.6968005630981353E-7	72754, 14811, 50791, 75788, 14815, 12211, 20191, 14586, 18015, 12914, 26554, 140810, 241568, 11941, 21960, 109241, 396184, 22782, 114715, 14828, 211383, 70369, 14827, 237422, 64930, 20238, 74256, 22070, 19017, 18213, 107746, 19211, 226525, 232906, 23984, 21417, 11553, 17153, 109294, 20361, 26921, 328572, 211673, 17920, 244668, 66313, 16367, 26408, 17925, 19726, 66663, 320129, 234094, 83925, 74996, 215821, 14083, 381022, 80913, 18477, 66725, 20356, 219181, 272381, 226407, 102141, 16450, 224129, 11352, 67661, 11838, 19246, 56205, 16798, 213452, 192119, 11835, 219228, 16500, 24136, 15258, 18570, 18708, 15257, 12421, 218397, 16443, 15259, 11426, 50755, 17847, 192195, 230085, 20203, 226751, 109676, 217463, 192198, 211652, 23805, 12753, 16573, 107515, 16438, 17751, 15194, 13383, 228852, 22385, 170711, 19053, 327987, 50768, 72399, 208449, 109910, 16975, 81702, 21848, 20620, 108069, 66354, 15505, 208898, 11797, 224860, 19777, 99167, 319817, 14265, 67397, 381305, 16412, 12633, 19271, 54446, 27050, 74002, 17978, 11789, 17979, 59079, 20316	599	2882	18128	1.5016375893665013	0.0014113177982215674	1.6615328378155603E-5	5.157175282044513E-4
GOTERM_BP_ALL	GO:0071826~ribonucleoprotein complex subunit organization	25	3.816793893129771	2.730818954698969E-7	12457, 107686, 20103, 192119, 100503670, 98221, 100019, 20227, 16341, 269261, 67025, 193116, 20068, 13209, 16573, 80913, 381305, 56422, 110954, 20085, 75617, 269254, 22121, 16785, 67671	599	219	18128	3.4547686021603736	0.0014291079329393774	1.662928128587371E-5	5.222229545132073E-4
GOTERM_BP_ALL	GO:0043603~cellular amide metabolic process	67	10.229007633587786	2.788801817227913E-7	107045, 76808, 20103, 20104, 192119, 19933, 98221, 55949, 107508, 70354, 319195, 20005, 16341, 232164, 66475, 269261, 65019, 67025, 20042, 13209, 27176, 14109, 64930, 66480, 70223, 66481, 15194, 20918, 66489, 74326, 108954, 26451, 26987, 22121, 67671, 68052, 208449, 67186, 100503670, 328572, 237553, 67281, 20068, 68036, 78294, 14265, 19946, 233833, 80913, 381305, 20088, 12183, 27050, 22239, 56422, 67945, 19981, 110954, 20085, 20115, 27207, 19899, 114641, 76846, 16785, 67427, 19941	599	1044	18128	1.942215314157056	0.0014594297105091636	1.6787166166931655E-5	5.333111687044756E-4
GOTERM_BP_ALL	GO:0051641~cellular localization	121	18.473282442748094	2.843274813744916E-7	12291, 233726, 50791, 75788, 239556, 14272, 20191, 23859, 18845, 18015, 26554, 70549, 140810, 12017, 19347, 14020, 67025, 17909, 83671, 22782, 71175, 14828, 64930, 233919, 71435, 207592, 74256, 20238, 218210, 192786, 240614, 19211, 320528, 52028, 28040, 76707, 59026, 56698, 26921, 328572, 17920, 16367, 320129, 193116, 26875, 18711, 74998, 14083, 233833, 53612, 18477, 66725, 20356, 16553, 21402, 226407, 224129, 11352, 75964, 279561, 99696, 19246, 20742, 231876, 16798, 11835, 217893, 219228, 19241, 16500, 19386, 20743, 18570, 18708, 11426, 104303, 14339, 226751, 98741, 109676, 78287, 217463, 192198, 74117, 23805, 16572, 16573, 69582, 16438, 17751, 15194, 13383, 26936, 69823, 216549, 235626, 69178, 22027, 53319, 22342, 21454, 15505, 208898, 17433, 99167, 20975, 11512, 18245, 18141, 56459, 14265, 67397, 17101, 16412, 13518, 22239, 207304, 74479, 74205, 16785, 59079	599	2326	18128	1.5743407255141488	0.00148791518639102	1.6920575384604675E-5	5.437281808351457E-4
GOTERM_BP_ALL	GO:0030182~neuron differentiation	82	12.51908396946565	2.864130784073264E-7	67661, 56471, 231876, 237860, 50791, 192119, 75788, 14815, 23859, 17136, 18845, 544752, 24136, 15258, 15257, 11941, 241568, 12017, 69737, 11426, 23966, 67263, 21960, 74117, 396184, 16572, 210108, 16573, 13209, 14828, 72313, 70369, 15194, 17751, 22284, 75409, 242274, 239985, 18213, 14400, 107746, 235439, 19211, 432530, 245446, 52028, 232906, 11553, 21417, 16975, 109294, 18209, 20620, 20361, 26921, 328572, 12321, 12704, 211673, 17920, 22253, 11512, 17196, 18102, 14265, 382253, 270120, 14083, 66725, 20356, 29869, 16412, 12633, 13518, 12848, 16880, 22239, 16450, 11881, 269254, 11789, 11352	599	1385	18128	1.7917901677284043	0.0014988211501681947	1.6853178278042336E-5	5.477165217815383E-4
GOTERM_BP_ALL	GO:0051171~regulation of nitrogen compound metabolic process	194	29.61832061068702	2.9978575918016664E-7	72754, 22770, 76007, 100041230, 12017, 232164, 21834, 71592, 67025, 110651, 20815, 320799, 71175, 20918, 22284, 20238, 18213, 56490, 22121, 109333, 19211, 68837, 109095, 21417, 21411, 18209, 328572, 71389, 19726, 12607, 20658, 83925, 74996, 233833, 22661, 66923, 231866, 51788, 110593, 269254, 14897, 19090, 245007, 67661, 665433, 11835, 192119, 246198, 18789, 73274, 15258, 15257, 15259, 50755, 211652, 110521, 66549, 17751, 13383, 22385, 22381, 74326, 20687, 235626, 67671, 236732, 68052, 432530, 81702, 232286, 15273, 15505, 93736, 68036, 99375, 14265, 12289, 77771, 98999, 26430, 27050, 71521, 24061, 20843, 20018, 74205, 18616, 20103, 75788, 14815, 20191, 98221, 18015, 23857, 26554, 12914, 321006, 70354, 319159, 22083, 319157, 319158, 16341, 227867, 68744, 207785, 319155, 319156, 16969, 100683, 14828, 64930, 74256, 108946, 319168, 19017, 108954, 319974, 231051, 319160, 319161, 26987, 319164, 16764, 319165, 319166, 107568, 319167, 18993, 232906, 12785, 320878, 326619, 17920, 326620, 66395, 77044, 319171, 319172, 381022, 80913, 12183, 76199, 58521, 17938, 244349, 54201, 69257, 68991, 19241, 319191, 319192, 24136, 433938, 107508, 18708, 60532, 12421, 17847, 192195, 19181, 242466, 19184, 18706, 12753, 13209, 107515, 72465, 69386, 327987, 18685, 69587, 16975, 21848, 15161, 66354, 21454, 226470, 11797, 19777, 109263, 381305, 12633, 54446, 12848, 69562, 226641, 19179, 216848, 17978, 11789, 76846, 17979, 59079	599	4241	18128	1.3843838607063017	0.0015687464851867894	1.7444050699033653E-5	5.732894404086863E-4
GOTERM_BP_ALL	GO:0050789~regulation of biological process	435	66.41221374045801	3.047306078847056E-7	77781, 100041230, 14272, 328329, 14586, 232164, 71592, 67025, 77980, 20815, 109241, 20918, 20238, 58996, 56490, 69672, 218210, 235439, 107746, 22121, 109333, 19211, 226525, 71779, 20265, 28040, 52028, 21417, 232341, 21411, 20361, 26921, 328572, 12704, 211673, 66313, 320129, 20658, 12607, 78832, 74996, 382253, 14083, 74998, 20356, 219181, 226407, 231866, 102141, 14897, 100710, 245007, 67661, 192119, 246198, 16500, 15258, 15257, 15259, 319939, 50755, 67263, 230085, 211652, 74117, 66549, 26936, 13383, 242274, 100972, 20274, 223989, 50768, 20687, 67671, 109910, 208449, 67387, 245446, 81702, 20418, 232286, 15273, 208898, 319817, 212285, 14265, 67397, 63955, 77771, 52392, 170644, 217194, 27050, 103236, 16510, 71521, 24061, 20843, 74002, 20018, 66691, 56191, 241289, 20103, 50791, 333605, 20104, 239556, 23859, 12914, 23857, 23856, 319159, 140810, 319157, 16341, 11941, 241568, 319158, 227867, 69737, 270163, 75909, 68744, 21960, 83671, 319155, 319156, 74256, 108946, 319168, 101314, 19017, 108954, 319974, 68732, 68734, 319160, 319161, 319164, 319165, 107568, 319166, 319167, 232906, 59026, 59029, 12785, 320878, 326619, 18798, 16367, 223666, 12405, 326620, 241589, 66395, 66663, 244867, 319171, 319172, 74374, 215821, 381022, 80913, 29869, 272381, 238271, 29863, 16450, 224129, 244349, 19246, 231876, 213452, 19241, 19386, 102323, 319191, 319192, 24136, 107508, 18570, 319195, 12421, 16443, 60532, 12304, 192195, 14339, 20203, 19181, 109676, 74192, 192198, 18573, 19184, 23805, 12753, 16573, 13209, 107515, 16438, 78798, 19053, 74392, 18685, 12741, 21848, 100503670, 66354, 21454, 52065, 20227, 19777, 242960, 16412, 12633, 19271, 12848, 207304, 19179, 19172, 59079, 80750, 20316, 72754, 22770, 76007, 233726, 12211, 75415, 18845, 12017, 21834, 110651, 22782, 320799, 71175, 11861, 15531, 211383, 75409, 22284, 243274, 22288, 18213, 192786, 320528, 72145, 12457, 68837, 109095, 106763, 76707, 11855, 18209, 71389, 26408, 22253, 19726, 234094, 18102, 83925, 18711, 233833, 53612, 18477, 66725, 22661, 66923, 51788, 110593, 51789, 269254, 19090, 11352, 279561, 240055, 665433, 11838, 56205, 237860, 16798, 227937, 11835, 18789, 73274, 68815, 11426, 23966, 105638, 98741, 217463, 210108, 110521, 74521, 259302, 72661, 17751, 228852, 22385, 74326, 22381, 72399, 102693, 235626, 236732, 68052, 432530, 16492, 26440, 108069, 15505, 224860, 99167, 93736, 18245, 11512, 17196, 99375, 68036, 12289, 270120, 98999, 26430, 13518, 12283, 74205, 18616, 12291, 14811, 75788, 14815, 360013, 20191, 26556, 98221, 18015, 26554, 70354, 321006, 22083, 414872, 14020, 207785, 17909, 396184, 114715, 16969, 100683, 11668, 14828, 237422, 70369, 14827, 64930, 233919, 71435, 207592, 22070, 231051, 26987, 16764, 18993, 11553, 23984, 17153, 109294, 30945, 17920, 244668, 17925, 225288, 77044, 26875, 12183, 16880, 76199, 58521, 17938, 54201, 69257, 20742, 56471, 68991, 219228, 17136, 433938, 18708, 218397, 104303, 17847, 226751, 78287, 242466, 18704, 18706, 69582, 15194, 72465, 170711, 69386, 327987, 69587, 58799, 22027, 619605, 16975, 20620, 15161, 237553, 226470, 104570, 11797, 56459, 78294, 109263, 17101, 381305, 54446, 69562, 226641, 26374, 20085, 170738, 216848, 100502698, 11881, 76846, 11789, 17978, 17979, 71853	599	11421	18128	1.1526785076081183	0.0015946017060317619	1.7536927946149028E-5	5.8274559899818E-4
GOTERM_BP_ALL	GO:2000112~regulation of cellular macromolecule biosynthetic process	181	27.633587786259543	3.1087008818602377E-7	72754, 22770, 76007, 20103, 75788, 77781, 14815, 100041230, 20191, 98221, 12914, 26554, 23857, 70354, 321006, 319159, 22083, 319157, 319158, 16341, 12017, 232164, 227867, 71592, 21834, 68744, 207785, 67025, 319155, 319156, 110651, 16969, 320799, 71175, 100683, 64930, 20918, 22284, 20238, 74256, 108946, 319168, 19017, 108954, 319974, 231051, 18213, 56490, 319160, 319161, 26987, 16764, 22121, 319164, 109333, 319165, 19211, 319166, 107568, 319167, 18993, 68837, 109095, 232906, 21417, 12785, 18209, 320878, 21411, 326619, 328572, 211673, 17920, 16367, 71389, 326620, 19726, 12607, 20658, 77044, 319171, 319172, 83925, 74996, 381022, 233833, 80913, 22661, 66923, 76199, 226407, 231866, 51788, 58521, 110593, 17938, 269254, 244349, 19090, 245007, 54201, 665433, 67661, 69257, 68991, 192119, 11835, 246198, 19241, 73274, 319191, 319192, 433938, 24136, 107508, 15258, 18708, 15257, 12421, 15259, 50755, 17847, 192195, 19181, 242466, 211652, 19184, 12753, 110521, 13209, 107515, 17751, 13383, 22385, 72465, 69386, 22381, 74326, 327987, 18685, 69587, 20687, 235626, 67671, 236732, 16975, 81702, 21848, 15161, 232286, 15273, 66354, 226470, 15505, 21454, 11797, 19777, 93736, 68036, 14265, 12289, 77771, 381305, 98999, 12633, 54446, 12848, 27050, 69562, 226641, 19179, 24061, 216848, 71521, 20843, 20018, 17978, 76846, 18616, 17979, 59079	599	3892	18128	1.4074365120353038	0.0016267023881761933	1.769578804833305E-5	5.944862807472084E-4
GOTERM_BP_ALL	GO:0010629~negative regulation of gene expression	93	14.198473282442748	3.2165176022889896E-7	665433, 22770, 67661, 69257, 192119, 11835, 100041230, 319191, 319192, 24136, 107508, 26554, 12914, 321006, 15258, 22083, 319159, 15257, 319157, 15259, 319158, 232164, 21834, 319155, 319156, 211652, 19184, 16969, 320799, 12753, 71175, 110521, 107515, 64930, 17751, 13383, 20238, 319168, 69386, 74326, 56490, 20687, 319160, 319161, 26987, 319164, 22121, 319165, 236732, 319166, 107568, 68052, 319167, 12457, 18993, 232906, 21417, 16975, 21848, 326619, 15161, 232286, 66354, 328572, 11797, 326620, 19726, 19777, 319171, 18102, 319172, 68036, 14265, 67397, 83925, 74996, 233833, 381022, 80913, 66725, 381305, 22661, 12848, 27050, 51788, 231866, 58521, 17938, 20018, 17978, 244349, 18616, 245007	599	1647	18128	1.7088833544675248	0.0016830725813191671	1.8112637461209502E-5	6.151043384083899E-4
GOTERM_BP_ALL	GO:0031327~negative regulation of cellular biosynthetic process	90	13.740458015267176	3.8127143720397877E-7	665433, 22770, 67661, 69257, 192119, 11835, 100041230, 319191, 319192, 24136, 107508, 26554, 12914, 321006, 15258, 22083, 319159, 15257, 319157, 15259, 319158, 232164, 50755, 21834, 319155, 319156, 211652, 19184, 16969, 320799, 12753, 71175, 110521, 107515, 64930, 17751, 13383, 20238, 319168, 69386, 74326, 56490, 20687, 319160, 319161, 26987, 319164, 22121, 319165, 236732, 319166, 107568, 319167, 18993, 232906, 21417, 16975, 21848, 326619, 15161, 66354, 328572, 326620, 19726, 19777, 319171, 319172, 68036, 14265, 83925, 74996, 233833, 381022, 80913, 381305, 22661, 12848, 27050, 51788, 231866, 58521, 24061, 71521, 20843, 17938, 20018, 17978, 244349, 18616, 245007	599	1582	18128	1.7217064260071042	0.001994726780203737	2.124146479332012E-5	7.291164465184075E-4
